base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,rate
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.555716903920106
Pound,Candy Outer,Pecan,Egg Nog,White,0.49378340102331153
Pound,Candy Outer,Pecan,Egg Nog,White,-0.03534051735090363
Pound,Candy Outer,Pecan,Egg Nog,White,-0.03673124283223783
Pound,Candy Outer,Pecan,Egg Nog,White,0.23110850652859227
Pound,Candy Outer,Pecan,Egg Nog,White,-0.15157840426410074
Pound,Candy Outer,Pecan,Egg Nog,White,0.18396861683395196
Pound,Candy Outer,Pecan,Egg Nog,White,0.06565703975863603
Pound,Candy Outer,Pecan,Egg Nog,White,0.15920962240635195
Pound,Candy Outer,Pecan,Egg Nog,White,0.16955304834793353
Pound,Candy Outer,Pecan,Egg Nog,White,-0.06068402491235478
Pound,Candy Outer,Pecan,Egg Nog,White,0.2857899720676342
Pound,Candy Outer,Pecan,Egg Nog,White,0.37617778431414267
Pound,Candy Outer,Pecan,Egg Nog,White,0.2360643298825671
Pound,Candy Outer,Pecan,Egg Nog,White,0.2749763083225983
Pound,Candy Outer,Pecan,Egg Nog,White,0.2152116758612746
Pound,Candy Outer,Pecan,Egg Nog,White,0.2582824721009543
Pound,Candy Outer,Pecan,Egg Nog,White,0.058575535824544764
Pound,Candy Outer,Pecan,Egg Nog,White,0.39307075026782623
Pound,Candy Outer,Pecan,Egg Nog,White,0.30993215490674697
Pound,Candy Outer,Pecan,Egg Nog,White,0.25730542386163857
Pound,Candy Outer,Pecan,Egg Nog,White,0.2842048615050847
Pound,Candy Outer,Pecan,Egg Nog,White,0.255128714737523
Pound,Candy Outer,Pecan,Egg Nog,White,-0.11794539168100437
Pound,Candy Outer,Pecan,Egg Nog,White,0.36564248459906756
Pound,Candy Outer,Pecan,Egg Nog,White,0.2877294471215467
Pound,Candy Outer,Pecan,Egg Nog,White,0.24157303064144742
Pound,Candy Outer,Pecan,Egg Nog,White,0.09586037413086373
Pound,Candy Outer,Pecan,Egg Nog,White,0.20977272288680365
Pound,Candy Outer,Pecan,Egg Nog,White,0.24609021630802705
Pound,Candy Outer,Pecan,Egg Nog,White,0.01390707558565385
Pound,Candy Outer,Pecan,Egg Nog,White,0.02335134330977426
Pound,Candy Outer,Pecan,Egg Nog,White,-0.033196011037739726
Pound,Candy Outer,Pecan,Egg Nog,White,0.08964284876022627
Pound,Candy Outer,Pecan,Egg Nog,White,0.25240510073686107
Pound,Candy Outer,Pecan,Egg Nog,White,0.07132829146148192
Pound,Candy Outer,Pecan,Egg Nog,White,0.21992380499099637
Pound,Candy Outer,Pecan,Egg Nog,White,0.0032064223436316097
Pound,Candy Outer,Pecan,Egg Nog,White,0.4479011331902054
Pound,Candy Outer,Pecan,Egg Nog,White,0.1822365607320144
Pound,Candy Outer,Pecan,Egg Nog,White,0.3468919438822917
Pound,Candy Outer,Pecan,Egg Nog,White,0.15481822285189104
Pound,Candy Outer,Pecan,Egg Nog,White,0.15325527505172473
Pound,Candy Outer,Pecan,Egg Nog,White,0.23142236240194441
Pound,Candy Outer,Pecan,Egg Nog,White,0.15748818865629044
Pound,Candy Outer,Pecan,Egg Nog,White,0.4314030596110672
Pound,Candy Outer,Pecan,Egg Nog,White,0.12218595019885042
Pound,Candy Outer,Pecan,Egg Nog,White,0.25888953703748147
Pound,Candy Outer,Pecan,Egg Nog,White,0.07289823278126573
Pound,Candy Outer,Pecan,Egg Nog,White,0.319267021373981
Pound,Candy Outer,Pecan,Egg Nog,White,-0.06824225197943418
Pound,Candy Outer,Pecan,Egg Nog,White,0.01707933335484288
Pound,Candy Outer,Pecan,Egg Nog,White,0.14209446988789912
Pound,Candy Outer,Pecan,Egg Nog,White,0.19237203275832376
Pound,Candy Outer,Pecan,Egg Nog,White,0.2434650975965068
Pound,Candy Outer,Pecan,Egg Nog,White,0.3170674513278625
Pound,Candy Outer,Pecan,Egg Nog,White,0.027583165680365618
Pound,Candy Outer,Pecan,Egg Nog,White,0.03879817877736008
Pound,Candy Outer,Pecan,Egg Nog,White,0.1744990755936424
Pound,Candy Outer,Pecan,Egg Nog,White,0.1939619795943381
Pound,Candy Outer,Pecan,Egg Nog,White,0.40982149874866775
Pound,Candy Outer,Pecan,Egg Nog,White,0.21953368707010465
Pound,Candy Outer,Pecan,Egg Nog,White,0.38491999381907577
Pound,Candy Outer,Pecan,Egg Nog,White,0.1415788191040205
Pound,Candy Outer,Pecan,Egg Nog,White,0.0706243618932836
Pound,Candy Outer,Pecan,Egg Nog,White,0.07897835428701351
Pound,Candy Outer,Pecan,Egg Nog,White,0.2724948894236866
Pound,Candy Outer,Pecan,Egg Nog,White,-0.12957336711052198
Pound,Candy Outer,Pecan,Egg Nog,White,0.17358256666715258
Pound,Candy Outer,Pecan,Egg Nog,White,0.03953190102446688
Pound,Candy Outer,Pecan,Egg Nog,White,0.3125844970659777
Pound,Candy Outer,Pecan,Egg Nog,White,0.19544064978780945
Pound,Candy Outer,Pecan,Egg Nog,White,0.48267810404395783
Pound,Candy Outer,Pecan,Egg Nog,White,0.1117502575323682
Pound,Candy Outer,Pecan,Egg Nog,White,0.06635464568979756
Pound,Candy Outer,Pecan,Egg Nog,White,0.3503702640715603
Pound,Candy Outer,Pecan,Egg Nog,White,0.07182110152475432
Pound,Candy Outer,Pecan,Egg Nog,White,0.25707922720496423
Pound,Candy Outer,Pecan,Egg Nog,White,-0.07775566615650975
Pound,Candy Outer,Pecan,Egg Nog,White,0.03543923808498489
Pound,Candy Outer,Pecan,Egg Nog,White,0.12383036349710061
Pound,Candy Outer,Pecan,Egg Nog,White,0.25003786262694405
Pound,Candy Outer,Pecan,Egg Nog,White,0.17483350907461875
Pound,Candy Outer,Pecan,Egg Nog,White,0.2654410078411818
Pound,Candy Outer,Pecan,Egg Nog,White,-0.012810536819244406
Pound,Candy Outer,Pecan,Egg Nog,White,0.081430032511537
Pound,Candy Outer,Pecan,Egg Nog,White,0.17902508844628734
Pound,Candy Outer,Pecan,Egg Nog,White,0.26076317886441536
Pound,Candy Outer,Pecan,Egg Nog,White,-0.0025039085885408263
Pound,Candy Outer,Pecan,Egg Nog,White,0.05960189427773217
Pound,Candy Outer,Pecan,Egg Nog,White,0.12896064119578884
Pound,Candy Outer,Pecan,Egg Nog,White,0.1162947571592095
Pound,Candy Outer,Pecan,Egg Nog,White,0.08701901570151249
Pound,Candy Outer,Pecan,Egg Nog,White,0.03493805804460595
Pound,Candy Outer,Pecan,Egg Nog,White,0.1720215299229264
Pound,Candy Outer,Pecan,Egg Nog,White,0.15707684091003515
Pound,Candy Outer,Pecan,Egg Nog,White,0.11676935638072529
Pound,Candy Outer,Pecan,Egg Nog,White,0.2392825131260006
Pound,Candy Outer,Pecan,Egg Nog,White,0.24042501261244492
Pound,Candy Outer,Pecan,Egg Nog,White,0.193548928524573
Pound,Candy Outer,Pecan,Egg Nog,White,0.17302200523862388
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.45235391640567824
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.48668374044207036
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6336097557150556
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6093521389246479
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4389317119844838
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5264049688136105
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.598624042114356
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5166847498875016
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5136020747207013
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.36781427016119844
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5554428134849272
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4781746935109821
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.464091243042791
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.3974334236433371
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.7894484263295847
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.3548758476355762
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.37392819347829215
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.640738360880294
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4015982259772893
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6448111980031065
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.7633788797581682
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6435316877518166
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.8113788917488958
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.7080259521575938
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6254923188688873
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4554184097915182
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.45058926048194425
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.45188149238162656
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4459943488775722
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.850732723036984
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.529549851452555
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5568153360633938
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5987252226673332
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4190403209054261
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.38401358957911824
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5694886638136194
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.3764461419620433
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4018867392564323
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.39896328734226955
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4980806665977397
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.39857119746854014
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.39903671342387786
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.40791556072388047
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,1.0113331152469978
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5801341635659523
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5618390715816297
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.686367609618052
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4662948587821848
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5371784001862845
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6906292688802594
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.43556456310413955
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6565616402081684
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.36796695322354994
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.39666041993955203
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.3948520417724954
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.383167834366865
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.47611320672043056
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4206347125728507
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6357548492459972
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6163706341803246
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.43581594482824043
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.42195429293802944
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.40085816331839685
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.7519234810813598
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.42344216139282637
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.35903811347185377
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.3965656443644555
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.508888499067432
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.3713456579887154
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.40847958012945473
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.48726993424435705
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.3733790752304503
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5748395989540738
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.3895174361142134
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.38149099601472497
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.3897247482808881
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.36195822262639943
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.45641431115716613
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4576464574546286
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.43736004305070414
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.8167802735658684
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.49635538374756233
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.389325353752184
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6773897591344384
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.43932230967358077
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.406368406309794
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.47543216798657756
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.400543146908129
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4262383032721814
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.37514413465028607
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.4227382942281739
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5824933011941538
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.36606744021016263
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.9827640478512376
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5313728144612286
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.6311632424776279
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.9259329775289817
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5705281260253233
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.42916426118933665
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,0.5295621442247622
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4018926657166473
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6585524527854263
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6155378945435254
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.547944514155934
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5183042768180343
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5710598982417863
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3750382149304381
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.38527306356000957
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.7438189386204901
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3709340469705383
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4593656564783628
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.45282227531903124
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.8961572075668782
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5287963366822013
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.47940309704258544
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.420380919972556
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.47797698757308843
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5659676119648103
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5949426981519624
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5331081059404454
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3742315861232767
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4945151613089209
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4030849209347477
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3753745804123623
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4088473339955634
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.500346987855012
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5391895136023747
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4928107623803578
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4239993484664845
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6356903998751074
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5582988734340419
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.43895909348359125
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5117582994854664
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6393491307693999
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.40687019058026863
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.468390348732242
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5907843495108756
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.47456261286939705
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5728221573742684
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.7990720388947199
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4682410441575147
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3937935473543355
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.7708341039050011
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5834540594088075
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6372038164648444
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4151453231857218
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6410901155858506
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4055619427388661
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.39554487691396306
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6468552786434316
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4564398326807075
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.703189384585756
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4715260893697676
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.46665131262812237
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,1.3466061067832027
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.40808201069576033
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.44325930524345936
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.42074104239969995
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6597372396246152
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.46403330140122834
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4358801863436901
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.47888711572113335
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.608758792821119
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5882545693370956
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4102311949141674
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.49420082588918135
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4311443500470842
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.7981339097165823
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.37788584426272204
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.7280795990585465
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5105131676639909
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4640563823756554
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4542846989545386
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6659437477663245
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.47155056563482584
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5633727638092381
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6874756425156516
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,1.075064005360999
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3909759144594073
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5916817673103383
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4550660974787092
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4033636480834234
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6118300975089841
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3799199584009403
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3761800809667225
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,1.646562512866984
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.41642330579137665
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4479328062812752
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.5636571981285866
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4930218632298453
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.39909711687556926
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.3909374993814304
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.44960042351889595
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6278851950543843
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.37759321144453156
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.6041110047743351
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.4589995408325475
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.7132893351490844
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.41177253418268983
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,1.1229801164939157
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.05460182445005152
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.0595037658542025
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.059052794375733
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.013893641365047449
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.0130896122994993
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.05281952969857338
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.006828302878692884
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.050759567973341954
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.008362315696358327
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.06971707145396248
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.46279572265325253
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.18613753612816042
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.04246768434542155
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.09729420033524956
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.06491019031687141
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.022202209743024434
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.2097570020638267
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.04566828557090735
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.029892018158542366
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.04511688456547943
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.2694828900923563
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.053202822748834463
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.04184292893902126
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.03803152916119015
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.006235773491539517
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.05156551360619467
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.13673341836271374
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.21154142449313101
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.0019164720166322674
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.3304655009966699
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.036561797170881774
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.038177473262679965
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.021489306114103976
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.38875940317641655
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.3710858023773458
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.11343158863785115
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.022558505099001015
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.24584498056999565
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.20440787724426235
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.030927837835980465
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.287882723587245
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.054784618188385995
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,-0.025252783518337867
Chiffon,Candy Outer,Sassafras,Whipped Cream,Opal,0.05333207543273985
